Data is Provisional and subject to change. Data presented is reported as of 11/8/2021
CountyName,CumulativeCases,CasesChange,TotalTested,TotalTestedChange,Deaths,DeathsChange,ReportDate
Randolph,246,0,1416,29,3,0,5/21/2020 12:00:00 AM
Richland,3,0,436,8,0,0,5/21/2020 12:00:00 AM
Rock Island,604,4,4317,174,22,1,5/21/2020 12:00:00 AM
Saline,6,0,439,13,0,0,5/21/2020 12:00:00 AM
Sangamon,324,5,10579,665,26,1,5/21/2020 12:00:00 AM
Schuyler,8,0,204,10,0,0,5/21/2020 12:00:00 AM
Scott,0,0,146,20,0,0,5/21/2020 12:00:00 AM
Shelby,15,0,493,12,1,0,5/21/2020 12:00:00 AM
St. Clair,888,30,6259,375,69,0,5/21/2020 12:00:00 AM
Stark,2,0,99,7,0,0,5/21/2020 12:00:00 AM
Stephenson,167,6,1584,284,2,1,5/21/2020 12:00:00 AM
Tazewell,65,0,4467,251,3,0,5/21/2020 12:00:00 AM
Union,124,0,1020,21,5,0,5/21/2020 12:00:00 AM
Vermilion,35,4,1888,109,1,0,5/21/2020 12:00:00 AM
Wabash,1,0,223,6,0,0,5/21/2020 12:00:00 AM
Warren,110,0,636,18,0,0,5/21/2020 12:00:00 AM
Washington,18,0,335,13,0,0,5/21/2020 12:00:00 AM
Wayne,9,0,488,7,1,0,5/21/2020 12:00:00 AM
White,2,0,263,4,0,0,5/21/2020 12:00:00 AM
Whiteside,130,2,1716,40,10,0,5/21/2020 12:00:00 AM
Will,4797,103,30236,915,250,3,5/21/2020 12:00:00 AM
Williamson,55,0,1799,63,1,0,5/21/2020 12:00:00 AM
Winnebago,1681,66,13859,630,44,4,5/21/2020 12:00:00 AM
Woodford,17,0,855,39,2,0,5/21/2020 12:00:00 AM
Adams,44,-1,3792,151,1,0,5/22/2020 12:00:00 AM
Alexander,8,0,206,12,0,0,5/22/2020 12:00:00 AM
Bond,10,-2,270,3,1,0,5/22/2020 12:00:00 AM
Boone,368,25,2185,261,16,1,5/22/2020 12:00:00 AM
Brown,10,0,356,4,0,0,5/22/2020 12:00:00 AM
Bureau,15,0,670,12,1,0,5/22/2020 12:00:00 AM
Calhoun,1,0,51,1,0,0,5/22/2020 12:00:00 AM
Carroll,13,0,192,21,2,0,5/22/2020 12:00:00 AM
Cass,67,-1,847,17,0,0,5/22/2020 12:00:00 AM
Champaign,515,19,9444,595,7,0,5/22/2020 12:00:00 AM
Chicago,40465,710,198741,6752,1850,36,5/22/2020 12:00:00 AM
Christian,32,0,913,10,4,0,5/22/2020 12:00:00 AM
Clark,10,1,265,5,0,0,5/22/2020 12:00:00 AM
Clay,2,0,271,3,0,0,5/22/2020 12:00:00 AM
Clinton,173,4,1339,26,16,0,5/22/2020 12:00:00 AM
Coles,95,1,1935,49,7,0,5/22/2020 12:00:00 AM
Cook,28484,688,156987,7653,1337,37,5/22/2020 12:00:00 AM
Crawford,11,0,278,5,0,0,5/22/2020 12:00:00 AM
Cumberland,10,0,245,9,0,0,5/22/2020 12:00:00 AM
De Witt,4,0,439,12,0,0,5/22/2020 12:00:00 AM
DeKalb,299,12,3188,420,3,0,5/22/2020 12:00:00 AM
Douglas,27,1,658,15,0,0,5/22/2020 12:00:00 AM
DuPage,6744,273,43861,2715,337,5,5/22/2020 12:00:00 AM
Edgar,0,0,311,4,0,0,5/22/2020 12:00:00 AM
Edwards,2,0,115,2,0,0,5/22/2020 12:00:00 AM
Effingham,6,0,473,16,1,0,5/22/2020 12:00:00 AM
Fayette,19,0,372,6,2,0,5/22/2020 12:00:00 AM
Ford,19,1,405,22,1,0,5/22/2020 12:00:00 AM
Franklin,11,0,1045,30,0,0,5/22/2020 12:00:00 AM
Fulton,10,0,571,23,0,0,5/22/2020 12:00:00 AM
Gallatin,2,0,75,1,0,0,5/22/2020 12:00:00 AM
Greene,5,0,222,3,0,0,5/22/2020 12:00:00 AM
Grundy,84,2,1289,116,2,0,5/22/2020 12:00:00 AM
Hamilton,2,0,149,3,0,0,5/22/2020 12:00:00 AM
Hancock,13,0,545,21,0,0,5/22/2020 12:00:00 AM
Hardin,1,0,52,5,0,0,5/22/2020 12:00:00 AM
Henderson,8,0,201,8,0,0,5/22/2020 12:00:00 AM
Henry,65,0,1172,35,0,0,5/22/2020 12:00:00 AM
Illinois,105444,2758,697133,25113,4715,108,5/22/2020 12:00:00 AM
Iroquois,124,4,944,45,4,0,5/22/2020 12:00:00 AM
Jackson,197,5,1894,66,10,0,5/22/2020 12:00:00 AM
Jasper,45,0,395,30,7,0,5/22/2020 12:00:00 AM
Jefferson,99,0,1133,31,16,0,5/22/2020 12:00:00 AM
Jersey,20,0,225,4,1,0,5/22/2020 12:00:00 AM
Jo Daviess,24,1,438,8,0,0,5/22/2020 12:00:00 AM
Johnson,7,0,254,10,0,0,5/22/2020 12:00:00 AM
Kane,5327,346,26233,2792,150,5,5/22/2020 12:00:00 AM
Kankakee,753,44,5973,511,42,2,5/22/2020 12:00:00 AM
Kendall,673,46,4516,486,19,0,5/22/2020 12:00:00 AM
Knox,93,3,1572,45,0,0,5/22/2020 12:00:00 AM
Lake,7291,163,34519,1307,249,12,5/22/2020 12:00:00 AM
LaSalle,130,1,2617,81,10,2,5/22/2020 12:00:00 AM
Lawrence,4,0,269,5,0,0,5/22/2020 12:00:00 AM
Lee,75,0,1142,66,1,0,5/22/2020 12:00:00 AM
Livingston,30,1,776,22,2,0,5/22/2020 12:00:00 AM
Logan,10,0,1186,14,0,0,5/22/2020 12:00:00 AM
Macon,184,2,2538,231,17,0,5/22/2020 12:00:00 AM
Macoupin,41,1,2049,33,1,0,5/22/2020 12:00:00 AM
Madison,516,10,4728,385,49,1,5/22/2020 12:00:00 AM
Marion,50,0,1238,20,0,0,5/22/2020 12:00:00 AM
Marshall,5,0,254,14,0,0,5/22/2020 12:00:00 AM
Mason,16,0,500,12,0,0,5/22/2020 12:00:00 AM
Massac,7,1,222,14,0,0,5/22/2020 12:00:00 AM
McDonough,75,0,948,49,4,0,5/22/2020 12:00:00 AM
McHenry,1323,41,9569,598,67,0,5/22/2020 12:00:00 AM
McLean,195,0,5519,153,9,0,5/22/2020 12:00:00 AM
Menard,17,0,566,7,0,0,5/22/2020 12:00:00 AM
Mercer,14,0,381,20,0,0,5/22/2020 12:00:00 AM
Monroe,91,1,455,7,11,0,5/22/2020 12:00:00 AM
Montgomery,38,0,1072,12,1,0,5/22/2020 12:00:00 AM
Morgan,34,0,1093,50,1,0,5/22/2020 12:00:00 AM
Moultrie,8,0,270,6,0,0,5/22/2020 12:00:00 AM
Ogle,185,7,2063,140,2,0,5/22/2020 12:00:00 AM
Peoria,176,8,6834,322,7,1,5/22/2020 12:00:00 AM
Perry,40,0,600,18,0,0,5/22/2020 12:00:00 AM
Piatt,9,0,469,21,0,0,5/22/2020 12:00:00 AM
Pike,1,0,140,1,0,0,5/22/2020 12:00:00 AM
Pope,1,0,46,1,0,0,5/22/2020 12:00:00 AM
Pulaski,40,0,225,6,0,0,5/22/2020 12:00:00 AM
Putnam,1,0,97,1,0,0,5/22/2020 12:00:00 AM
Randolph,251,5,1443,27,3,0,5/22/2020 12:00:00 AM
Richland,3,0,437,1,0,0,5/22/2020 12:00:00 AM
Rock Island,617,13,4627,310,22,0,5/22/2020 12:00:00 AM
Saline,6,0,450,11,0,0,5/22/2020 12:00:00 AM
Sangamon,325,1,10809,230,26,0,5/22/2020 12:00:00 AM
Schuyler,9,1,205,1,0,0,5/22/2020 12:00:00 AM
Scott,0,0,152,6,0,0,5/22/2020 12:00:00 AM
Shelby,15,0,501,8,1,0,5/22/2020 12:00:00 AM
St. Clair,907,19,6519,260,70,1,5/22/2020 12:00:00 AM
Stark,3,1,102,3,0,0,5/22/2020 12:00:00 AM
Stephenson,173,6,1838,254,2,0,5/22/2020 12:00:00 AM
Tazewell,66,1,4658,191,3,0,5/22/2020 12:00:00 AM
Union,136,12,1056,36,5,0,5/22/2020 12:00:00 AM
Vermilion,39,4,1944,56,1,0,5/22/2020 12:00:00 AM
Wabash,1,0,227,4,0,0,5/22/2020 12:00:00 AM
Warren,112,2,645,9,0,0,5/22/2020 12:00:00 AM
Washington,18,0,338,3,0,0,5/22/2020 12:00:00 AM
Wayne,9,0,501,13,1,0,5/22/2020 12:00:00 AM
White,2,0,266,3,0,0,5/22/2020 12:00:00 AM
Whiteside,131,1,1772,56,10,0,5/22/2020 12:00:00 AM
Will,4929,132,33249,3013,253,3,5/22/2020 12:00:00 AM
Williamson,54,-1,1851,52,1,0,5/22/2020 12:00:00 AM
Winnebago,1780,99,15353,1494,46,2,5/22/2020 12:00:00 AM
Woodford,17,0,882,27,2,0,5/22/2020 12:00:00 AM
Adams,44,0,3943,151,1,0,5/23/2020 12:00:00 AM
Alexander,8,0,207,1,0,0,5/23/2020 12:00:00 AM
Bond,10,0,279,9,1,0,5/23/2020 12:00:00 AM
Boone,389,21,2318,133,16,0,5/23/2020 12:00:00 AM
Brown,10,0,363,7,0,0,5/23/2020 12:00:00 AM
Bureau,15,0,696,26,1,0,5/23/2020 12:00:00 AM
Calhoun,1,0,51,0,0,0,5/23/2020 12:00:00 AM
Carroll,13,0,201,9,2,0,5/23/2020 12:00:00 AM
Cass,67,0,862,15,0,0,5/23/2020 12:00:00 AM
Champaign,537,22,9906,462,7,0,5/23/2020 12:00:00 AM
Chicago,41402,937,208218,9477,1894,44,5/23/2020 12:00:00 AM
Christian,33,1,959,46,4,0,5/23/2020 12:00:00 AM
Clark,10,0,283,18,0,0,5/23/2020 12:00:00 AM
Clay,2,0,277,6,0,0,5/23/2020 12:00:00 AM
Clinton,176,3,1445,106,16,0,5/23/2020 12:00:00 AM
Coles,98,3,1983,48,7,0,5/23/2020 12:00:00 AM
Cook,29015,531,162795,5808,1351,14,5/23/2020 12:00:00 AM
Crawford,11,0,283,5,0,0,5/23/2020 12:00:00 AM
Cumberland,10,0,252,7,0,0,5/23/2020 12:00:00 AM
De Witt,4,0,460,21,0,0,5/23/2020 12:00:00 AM
DeKalb,309,10,3312,124,3,0,5/23/2020 12:00:00 AM
Douglas,27,0,689,31,0,0,5/23/2020 12:00:00 AM
DuPage,6891,147,45411,1550,339,2,5/23/2020 12:00:00 AM
Edgar,0,0,336,25,0,0,5/23/2020 12:00:00 AM
Edwards,2,0,115,0,0,0,5/23/2020 12:00:00 AM
Effingham,6,0,494,21,1,0,5/23/2020 12:00:00 AM
Fayette,20,1,384,12,2,0,5/23/2020 12:00:00 AM
Ford,19,0,416,11,1,0,5/23/2020 12:00:00 AM
Franklin,11,0,1066,21,0,0,5/23/2020 12:00:00 AM
Fulton,10,0,595,24,0,0,5/23/2020 12:00:00 AM
Gallatin,2,0,77,2,0,0,5/23/2020 12:00:00 AM
Greene,5,0,230,8,0,0,5/23/2020 12:00:00 AM
Grundy,87,3,1313,24,2,0,5/23/2020 12:00:00 AM
Hamilton,2,0,154,5,0,0,5/23/2020 12:00:00 AM
Hancock,13,0,568,23,0,0,5/23/2020 12:00:00 AM
Hardin,1,0,52,0,0,0,5/23/2020 12:00:00 AM
Henderson,8,0,203,2,0,0,5/23/2020 12:00:00 AM
Henry,66,1,1225,53,0,0,5/23/2020 12:00:00 AM
Illinois,107796,2352,722247,25114,4790,75,5/23/2020 12:00:00 AM
Iroquois,128,4,976,32,4,0,5/23/2020 12:00:00 AM
Jackson,207,10,1927,33,10,0,5/23/2020 12:00:00 AM
Jasper,45,0,403,8,7,0,5/23/2020 12:00:00 AM
Jefferson,100,1,1148,15,16,0,5/23/2020 12:00:00 AM
Jersey,20,0,230,5,1,0,5/23/2020 12:00:00 AM
Jo Daviess,26,2,453,15,0,0,5/23/2020 12:00:00 AM
Johnson,7,0,256,2,0,0,5/23/2020 12:00:00 AM
Kane,5484,157,27352,1119,152,2,5/23/2020 12:00:00 AM
Kankakee,783,30,6147,174,42,0,5/23/2020 12:00:00 AM
Kendall,689,16,4719,203,19,0,5/23/2020 12:00:00 AM
Knox,94,1,1599,27,0,0,5/23/2020 12:00:00 AM
Lake,7465,174,35880,1361,250,1,5/23/2020 12:00:00 AM
LaSalle,134,4,2683,66,10,0,5/23/2020 12:00:00 AM
Lawrence,4,0,380,111,0,0,5/23/2020 12:00:00 AM
Lee,76,1,1175,33,1,0,5/23/2020 12:00:00 AM
Livingston,31,1,796,20,2,0,5/23/2020 12:00:00 AM
Logan,10,0,1246,60,0,0,5/23/2020 12:00:00 AM
Macon,187,3,2811,273,18,1,5/23/2020 12:00:00 AM
Macoupin,41,0,2242,193,1,0,5/23/2020 12:00:00 AM
Madison,523,7,4911,183,52,3,5/23/2020 12:00:00 AM
Marion,50,0,1262,24,0,0,5/23/2020 12:00:00 AM
Marshall,5,0,294,40,0,0,5/23/2020 12:00:00 AM
Mason,17,1,606,106,0,0,5/23/2020 12:00:00 AM
Massac,7,0,226,4,0,0,5/23/2020 12:00:00 AM
McDonough,79,4,973,25,4,0,5/23/2020 12:00:00 AM
McHenry,1360,37,9925,356,67,0,5/23/2020 12:00:00 AM
McLean,202,7,5834,315,9,0,5/23/2020 12:00:00 AM
Menard,17,0,592,26,0,0,5/23/2020 12:00:00 AM
Mercer,14,0,391,10,0,0,5/23/2020 12:00:00 AM
Monroe,91,0,467,12,11,0,5/23/2020 12:00:00 AM
Montgomery,38,0,1109,37,1,0,5/23/2020 12:00:00 AM
Morgan,34,0,1125,32,1,0,5/23/2020 12:00:00 AM
Moultrie,9,1,283,13,0,0,5/23/2020 12:00:00 AM
Ogle,185,0,2125,62,2,0,5/23/2020 12:00:00 AM
Peoria,176,0,7101,267,7,0,5/23/2020 12:00:00 AM
Perry,40,0,618,18,0,0,5/23/2020 12:00:00 AM
Piatt,10,1,491,22,0,0,5/23/2020 12:00:00 AM
Pike,1,0,145,5,0,0,5/23/2020 12:00:00 AM
Pope,1,0,48,2,0,0,5/23/2020 12:00:00 AM
Pulaski,40,0,227,2,0,0,5/23/2020 12:00:00 AM
Putnam,1,0,100,3,0,0,5/23/2020 12:00:00 AM
Randolph,256,5,1467,24,3,0,5/23/2020 12:00:00 AM
Richland,3,0,441,4,0,0,5/23/2020 12:00:00 AM
Rock Island,627,10,4821,194,22,0,5/23/2020 12:00:00 AM
Saline,6,0,458,8,0,0,5/23/2020 12:00:00 AM
Sangamon,328,3,11322,513,26,0,5/23/2020 12:00:00 AM
Schuyler,10,1,211,6,0,0,5/23/2020 12:00:00 AM
Scott,0,0,161,9,0,0,5/23/2020 12:00:00 AM
Shelby,16,1,521,20,1,0,5/23/2020 12:00:00 AM
St. Clair,939,32,6953,434,70,0,5/23/2020 12:00:00 AM
Stark,3,0,108,6,0,0,5/23/2020 12:00:00 AM
Stephenson,176,3,1991,153,2,0,5/23/2020 12:00:00 AM
Tazewell,67,1,4850,192,3,0,5/23/2020 12:00:00 AM
Union,138,2,1067,11,5,0,5/23/2020 12:00:00 AM
Vermilion,39,0,2019,75,1,0,5/23/2020 12:00:00 AM
Wabash,1,0,236,9,0,0,5/23/2020 12:00:00 AM
Warren,114,2,652,7,0,0,5/23/2020 12:00:00 AM
Washington,18,0,344,6,0,0,5/23/2020 12:00:00 AM
Wayne,9,0,504,3,1,0,5/23/2020 12:00:00 AM
White,2,0,272,6,0,0,5/23/2020 12:00:00 AM
Whiteside,133,2,1830,58,10,0,5/23/2020 12:00:00 AM
Will,5012,83,34548,1299,257,4,5/23/2020 12:00:00 AM
Williamson,54,0,1887,36,1,0,5/23/2020 12:00:00 AM
Winnebago,1838,58,16132,779,49,3,5/23/2020 12:00:00 AM
Woodford,17,0,922,40,2,0,5/23/2020 12:00:00 AM
Adams,44,0,3972,29,1,0,5/24/2020 12:00:00 AM
Alexander,8,0,207,0,0,0,5/24/2020 12:00:00 AM
Bond,10,0,283,4,1,0,5/24/2020 12:00:00 AM
Boone,393,4,2402,84,16,0,5/24/2020 12:00:00 AM
Brown,10,0,365,2,0,0,5/24/2020 12:00:00 AM
Bureau,15,0,801,105,1,0,5/24/2020 12:00:00 AM
Calhoun,1,0,54,3,0,0,5/24/2020 12:00:00 AM
Carroll,13,0,210,9,2,0,5/24/2020 12:00:00 AM
Cass,67,0,870,8,0,0,5/24/2020 12:00:00 AM
Champaign,556,19,10260,354,7,0,5/24/2020 12:00:00 AM
Chicago,42372,970,215700,7482,1940,46,5/24/2020 12:00:00 AM
Christian,33,0,966,7,4,0,5/24/2020 12:00:00 AM
Clark,10,0,291,8,0,0,5/24/2020 12:00:00 AM
Clay,2,0,285,8,0,0,5/24/2020 12:00:00 AM
Clinton,176,0,1462,17,16,0,5/24/2020 12:00:00 AM
Coles,115,17,2089,106,9,2,5/24/2020 12:00:00 AM
Cook,29638,623,168522,5727,1362,11,5/24/2020 12:00:00 AM
Crawford,11,0,286,3,0,0,5/24/2020 12:00:00 AM
Cumberland,10,0,259,7,0,0,5/24/2020 12:00:00 AM
De Witt,4,0,470,10,0,0,5/24/2020 12:00:00 AM
DeKalb,319,10,3451,139,3,0,5/24/2020 12:00:00 AM
Douglas,28,1,703,14,0,0,5/24/2020 12:00:00 AM
DuPage,7060,169,46825,1414,339,0,5/24/2020 12:00:00 AM
Edgar,0,0,351,15,0,0,5/24/2020 12:00:00 AM
Edwards,2,0,118,3,0,0,5/24/2020 12:00:00 AM
Effingham,6,0,512,18,1,0,5/24/2020 12:00:00 AM
Fayette,20,0,394,10,2,0,5/24/2020 12:00:00 AM
Ford,20,1,446,30,1,0,5/24/2020 12:00:00 AM
Franklin,12,1,1090,24,0,0,5/24/2020 12:00:00 AM
Fulton,11,1,620,25,0,0,5/24/2020 12:00:00 AM
Gallatin,2,0,77,0,0,0,5/24/2020 12:00:00 AM
Greene,5,0,234,4,0,0,5/24/2020 12:00:00 AM
Grundy,89,2,1360,47,2,0,5/24/2020 12:00:00 AM
Hamilton,2,0,163,9,0,0,5/24/2020 12:00:00 AM
Hancock,13,0,573,5,0,0,5/24/2020 12:00:00 AM
Hardin,1,0,52,0,0,0,5/24/2020 12:00:00 AM
Henderson,8,0,204,1,0,0,5/24/2020 12:00:00 AM
Henry,66,0,1256,31,0,0,5/24/2020 12:00:00 AM
Illinois,110304,2508,747921,25674,4853,63,5/24/2020 12:00:00 AM
Iroquois,130,2,1025,49,4,0,5/24/2020 12:00:00 AM
Jackson,219,12,1976,49,10,0,5/24/2020 12:00:00 AM
Jasper,45,0,427,24,7,0,5/24/2020 12:00:00 AM
Jefferson,101,1,1178,30,16,0,5/24/2020 12:00:00 AM
Jersey,20,0,238,8,1,0,5/24/2020 12:00:00 AM
Jo Daviess,26,0,478,25,0,0,5/24/2020 12:00:00 AM
Johnson,7,0,258,2,0,0,5/24/2020 12:00:00 AM
Kane,5645,161,28506,1154,152,0,5/24/2020 12:00:00 AM
Kankakee,791,8,6321,174,42,0,5/24/2020 12:00:00 AM
Kendall,709,20,4943,224,19,0,5/24/2020 12:00:00 AM
Knox,94,0,1621,22,0,0,5/24/2020 12:00:00 AM
Lake,7615,150,37304,1424,250,0,5/24/2020 12:00:00 AM
LaSalle,139,5,2755,72,10,0,5/24/2020 12:00:00 AM
Lawrence,4,0,387,7,0,0,5/24/2020 12:00:00 AM
Lee,77,1,1190,15,1,0,5/24/2020 12:00:00 AM
Livingston,31,0,823,27,2,0,5/24/2020 12:00:00 AM
Logan,10,0,1256,10,0,0,5/24/2020 12:00:00 AM
Macon,187,0,2936,125,19,1,5/24/2020 12:00:00 AM
Macoupin,41,0,2256,14,1,0,5/24/2020 12:00:00 AM
Madison,533,10,5077,166,53,1,5/24/2020 12:00:00 AM
Marion,50,0,1279,17,0,0,5/24/2020 12:00:00 AM
Marshall,5,0,321,27,0,0,5/24/2020 12:00:00 AM
Mason,17,0,613,7,0,0,5/24/2020 12:00:00 AM
Massac,7,0,233,7,0,0,5/24/2020 12:00:00 AM
McDonough,80,1,1012,39,4,0,5/24/2020 12:00:00 AM
McHenry,1399,39,10221,296,67,0,5/24/2020 12:00:00 AM
McLean,204,2,5970,136,10,1,5/24/2020 12:00:00 AM
Menard,17,0,601,9,0,0,5/24/2020 12:00:00 AM
Mercer,14,0,396,5,0,0,5/24/2020 12:00:00 AM
Monroe,91,0,479,12,11,0,5/24/2020 12:00:00 AM
Montgomery,39,1,1119,10,1,0,5/24/2020 12:00:00 AM
Morgan,34,0,1138,13,1,0,5/24/2020 12:00:00 AM
Moultrie,9,0,291,8,0,0,5/24/2020 12:00:00 AM
Ogle,190,5,2177,52,2,0,5/24/2020 12:00:00 AM
Peoria,177,1,7203,102,7,0,5/24/2020 12:00:00 AM
Perry,41,1,628,10,0,0,5/24/2020 12:00:00 AM
Piatt,11,1,504,13,0,0,5/24/2020 12:00:00 AM
Pike,1,0,146,1,0,0,5/24/2020 12:00:00 AM
Pope,1,0,48,0,0,0,5/24/2020 12:00:00 AM
Pulaski,40,0,232,5,0,0,5/24/2020 12:00:00 AM
Putnam,1,0,105,5,0,0,5/24/2020 12:00:00 AM
Randolph,258,2,1493,26,3,0,5/24/2020 12:00:00 AM
Richland,3,0,445,4,0,0,5/24/2020 12:00:00 AM
Rock Island,631,4,5009,188,22,0,5/24/2020 12:00:00 AM
Saline,6,0,462,4,0,0,5/24/2020 12:00:00 AM
Sangamon,329,1,11561,239,26,0,5/24/2020 12:00:00 AM
Schuyler,10,0,215,4,0,0,5/24/2020 12:00:00 AM
Scott,0,0,161,0,0,0,5/24/2020 12:00:00 AM
Shelby,16,0,528,7,1,0,5/24/2020 12:00:00 AM
St. Clair,966,27,7214,261,71,1,5/24/2020 12:00:00 AM
Stark,3,0,108,0,0,0,5/24/2020 12:00:00 AM
Stephenson,187,11,2170,179,2,0,5/24/2020 12:00:00 AM
Tazewell,67,0,4977,127,3,0,5/24/2020 12:00:00 AM
Union,139,1,1077,10,5,0,5/24/2020 12:00:00 AM
Vermilion,39,0,2074,55,1,0,5/24/2020 12:00:00 AM
Wabash,1,0,241,5,0,0,5/24/2020 12:00:00 AM
Warren,114,0,665,13,0,0,5/24/2020 12:00:00 AM
Washington,18,0,348,4,0,0,5/24/2020 12:00:00 AM
Wayne,9,0,512,8,1,0,5/24/2020 12:00:00 AM
White,2,0,276,4,0,0,5/24/2020 12:00:00 AM
Whiteside,134,1,1872,42,10,0,5/24/2020 12:00:00 AM
Will,5117,105,35526,978,257,0,5/24/2020 12:00:00 AM
Williamson,55,1,1926,39,1,0,5/24/2020 12:00:00 AM
Winnebago,1925,87,17016,884,50,1,5/24/2020 12:00:00 AM
Woodford,17,0,945,23,2,0,5/24/2020 12:00:00 AM
Adams,44,0,4007,35,1,0,5/25/2020 12:00:00 AM
Alexander,8,0,209,2,0,0,5/25/2020 12:00:00 AM
Bond,10,0,287,4,1,0,5/25/2020 12:00:00 AM
Boone,397,4,2456,54,16,0,5/25/2020 12:00:00 AM
Brown,10,0,365,0,0,0,5/25/2020 12:00:00 AM
Bureau,15,0,843,42,1,0,5/25/2020 12:00:00 AM
Calhoun,1,0,54,0,0,0,5/25/2020 12:00:00 AM
Carroll,13,0,216,6,2,0,5/25/2020 12:00:00 AM
Cass,67,0,873,3,0,0,5/25/2020 12:00:00 AM
Champaign,564,8,10444,184,7,0,5/25/2020 12:00:00 AM
Chicago,42967,595,222059,6359,1955,15,5/25/2020 12:00:00 AM
Christian,33,0,977,11,4,0,5/25/2020 12:00:00 AM
Clark,10,0,301,10,0,0,5/25/2020 12:00:00 AM
Clay,2,0,296,11,0,0,5/25/2020 12:00:00 AM
Clinton,177,1,1474,12,16,0,5/25/2020 12:00:00 AM
Coles,116,1,2270,181,9,0,5/25/2020 12:00:00 AM
Cook,30130,492,174292,5770,1369,7,5/25/2020 12:00:00 AM
Crawford,11,0,290,4,0,0,5/25/2020 12:00:00 AM
Cumberland,10,0,272,13,0,0,5/25/2020 12:00:00 AM
De Witt,4,0,473,3,0,0,5/25/2020 12:00:00 AM
DeKalb,325,6,3536,85,3,0,5/25/2020 12:00:00 AM
Douglas,27,-1,713,10,0,0,5/25/2020 12:00:00 AM
DuPage,7207,147,48287,1462,339,0,5/25/2020 12:00:00 AM
Edgar,0,0,358,7,0,0,5/25/2020 12:00:00 AM
Edwards,2,0,118,0,0,0,5/25/2020 12:00:00 AM
Effingham,6,0,562,50,1,0,5/25/2020 12:00:00 AM
Fayette,20,0,453,59,2,0,5/25/2020 12:00:00 AM
Ford,20,0,452,6,1,0,5/25/2020 12:00:00 AM
Franklin,12,0,1102,12,0,0,5/25/2020 12:00:00 AM
Fulton,11,0,653,33,0,0,5/25/2020 12:00:00 AM
Gallatin,2,0,78,1,0,0,5/25/2020 12:00:00 AM
Greene,5,0,234,0,0,0,5/25/2020 12:00:00 AM
Grundy,89,0,1382,22,2,0,5/25/2020 12:00:00 AM
Hamilton,2,0,166,3,0,0,5/25/2020 12:00:00 AM
Hancock,13,0,593,20,0,0,5/25/2020 12:00:00 AM
Hardin,1,0,53,1,0,0,5/25/2020 12:00:00 AM
Henderson,8,0,206,2,0,0,5/25/2020 12:00:00 AM
Henry,67,1,1267,11,0,0,5/25/2020 12:00:00 AM
Illinois,112017,1713,769564,21643,4884,31,5/25/2020 12:00:00 AM
Iroquois,130,0,1051,26,4,0,5/25/2020 12:00:00 AM
Jackson,228,9,2045,69,10,0,5/25/2020 12:00:00 AM
Jasper,45,0,433,6,7,0,5/25/2020 12:00:00 AM
Jefferson,101,0,1185,7,16,0,5/25/2020 12:00:00 AM
Jersey,20,0,241,3,1,0,5/25/2020 12:00:00 AM
Jo Daviess,27,1,489,11,0,0,5/25/2020 12:00:00 AM
Johnson,7,0,261,3,0,0,5/25/2020 12:00:00 AM
Kane,5761,116,29364,858,152,0,5/25/2020 12:00:00 AM
Kankakee,799,8,6471,150,42,0,5/25/2020 12:00:00 AM
Kendall,714,5,5122,179,19,0,5/25/2020 12:00:00 AM
Knox,94,0,1649,28,0,0,5/25/2020 12:00:00 AM
Lake,7723,108,38505,1201,250,0,5/25/2020 12:00:00 AM
LaSalle,140,1,2789,34,12,2,5/25/2020 12:00:00 AM
Lawrence,4,0,392,5,0,0,5/25/2020 12:00:00 AM
Lee,77,0,1200,10,1,0,5/25/2020 12:00:00 AM
Livingston,31,0,842,19,2,0,5/25/2020 12:00:00 AM
Logan,10,0,1267,11,0,0,5/25/2020 12:00:00 AM
Macon,188,1,2965,29,19,0,5/25/2020 12:00:00 AM
Macoupin,41,0,2267,11,1,0,5/25/2020 12:00:00 AM
Madison,539,6,5212,135,54,1,5/25/2020 12:00:00 AM
Marion,50,0,1321,42,0,0,5/25/2020 12:00:00 AM
Marshall,5,0,332,11,0,0,5/25/2020 12:00:00 AM
Mason,17,0,621,8,0,0,5/25/2020 12:00:00 AM
Massac,7,0,241,8,0,0,5/25/2020 12:00:00 AM
McDonough,83,3,1031,19,5,1,5/25/2020 12:00:00 AM
McHenry,1427,28,10523,302,67,0,5/25/2020 12:00:00 AM
McLean,211,7,6149,179,10,0,5/25/2020 12:00:00 AM
Menard,17,0,607,6,0,0,5/25/2020 12:00:00 AM
Mercer,15,1,409,13,0,0,5/25/2020 12:00:00 AM
Monroe,92,1,493,14,11,0,5/25/2020 12:00:00 AM
Montgomery,39,0,1124,5,1,0,5/25/2020 12:00:00 AM
Morgan,34,0,1188,50,1,0,5/25/2020 12:00:00 AM
Moultrie,10,1,308,17,0,0,5/25/2020 12:00:00 AM
Ogle,192,2,2222,45,2,0,5/25/2020 12:00:00 AM
Peoria,179,2,7406,203,7,0,5/25/2020 12:00:00 AM
Perry,41,0,638,10,0,0,5/25/2020 12:00:00 AM
Piatt,11,0,515,11,0,0,5/25/2020 12:00:00 AM
Pike,1,0,150,4,0,0,5/25/2020 12:00:00 AM
Pope,1,0,52,4,0,0,5/25/2020 12:00:00 AM
Pulaski,40,0,234,2,0,0,5/25/2020 12:00:00 AM
